n,min_k_for_aggregated_combinations,log_sum_of_combinations_min_k_aggregated_combinations,sum_of_combinations_min_k_aggregated_combinations,min_k,log_combinations_min_k,combinations_min_k,max_k,log_combinations_max_k,combinations_max_k
1427,16,123.30484114551231,13135777857774825886535290656402508808,16,123.28841195115847,12987038113588676631256164576272808465,17,129.6634513825054,1077924163427860160394261659830643102595
1428,16,123.32108535131461,13284517601960975141814416736532209152,16,123.30466784191638,13134200018558519992516857659290064085,17,129.68072937393723,1090911201541448837025517824406915911060
1429,16,123.33731813373039,13434835185363430291111975813774354220,16,123.32091229267826,13282924151818913707931061284589880805,17,129.69799520176187,1104045401560007357018034682066205975145
1430,16,123.35353950881478,13586746218907946874292890342958827636,16,123.33714531953461,13433225980976694909718117140709709725,17,129.71524888309366,1117328325711826270725965743350795855950
1431,16,123.36974949258908,13740266456839198838867663545207945548,16,123.35336693854204,13585121115743922555340371468802540365,17,129.73249043501093,1130761551692802965635683860491505565675
1432,16,123.38594810104088,13895411797934475122394955621613350732,16,123.3695771657233,13738625309142158968395064931726862855,17,129.74971987455595,1144346672808546888191024231960308106040
1433,16,123.40213535012411,14052198286726791276394846311499838610,16,123.38577601706743,13893754458716100071778495446128859895,17,129.7669372187351,1158085298117689047159419296892034968895
1434,16,123.41831125575918,14210642114737482481011197176870817326,16,123.4019635085298,14050524607756620241840876212798861135,17,129.78414248451898,1171979052576405147231197792338163828790
1435,16,123.43447583383305,14370759621718344720181518140942773518,16,123.41813965603231,14208951946533298130402859313154591775,17,129.80133568884253,1186029577184161767473038668550962689925
1436,16,123.45062910019932,14532567296903391309960176968730955262,16,123.43430447546332,14369052813536490222013032375838023795,17,129.81851684860501,1200238529130695065603441527864117281700
1437,16,123.46677107067833,14696081780270292397907321561623886730,16,123.45045798267788,14530843696729019316701426829049430115,17,129.83568598067032,1214607581944231555825454560239955305495
1438,16,123.48290176105729,14861319863811565479113216294198343346,16,123.46660019349775,14694341234807545553738854979024669835,17,129.85284310186682,1229138425640960575142155987069004735610
1439,16,123.49902118709029,15028298492815585404487577609372016858,16,123.48273112371157,14859562218473688019557422568388264155,17,129.86998822898772,1243832766875768120695894842048029405445
1440,16,123.51512936449846,15197034767157482789417732650355769562,16,123.49885078907485,15026523591714965413035595855673525550,17,129.8871213787909,1258692329094241808715452264616417669600
1441,16,123.53122630897005,15367545942600000165799869445038013575,16,123.51495920531013,15195242453095624673813539388088105486,17,129.90424256799926,1273718852685956774128487860472091195150
1442,16,123.54731203616048,15539849432104375657786199501987921665,16,123.53105638810706,15365736057057426914192933939427102462,17,129.92135181330062,1288914095139052398802301399860179300636
1443,16,123.56338656169251,15713962807151324401379465064548740869,16,123.5471423531225,15538021815230460432502034810506873758,17,129.9384491313479,1304279831196109825716494333799606403098
1444,16,123.57944990115625,15889903799072188370256895318590607981,16,123.56321711598056,15712117297754051025583290102501348534,17,129.95553453875934,1319817853011340286148996368610113276856
1445,16,123.59550207010929,16067690300390325714930500534679867429,16,123.57928069227279,15888040234607840260299408116245240470,17,129.97260805211826,1335529970309094337174579658712614625390
1446,16,123.61154308407681,16247340366172811169561592953114494389,16,123.59533309755815,16065808516953102808666394500762669734,17,129.98966968797356,1351418010543702177434879066828859865860
1447,16,123.62757295855164,16428872215392519530456791405466319045,16,123.61137434736321,16245440198484374398420875501470009158,17,130.00671946283956,1367483819060655280243545461329622535594
1448,16,123.64359170899431,16612304232300664662492707309462628933,16,123.62740445718217,16426953496791462380526136680257383562,17,130.0237573931961,1383729259259139654641966336831092544752
1449,16,123.65959935083326,16797654967809866944459277938667874305,16,123.64342344247694,16610366794731911367328940718557535786,17,130.04078349548877,1400156212755931117022492473511349928314
1450,16,123.6755958994648,16984943140887822521589615158778212825,16,123.65943131867733,16795698641813996849809598355584677050,17,130.0577977861289,1416766579550663028389821414229907464100
1451,16,123.69158137025327,17174187639961648193369631961971748601,16,123.67542810118104,16982967755590320159633259382545899930,17,130.07480028149374,1433562278192477025239631012585492141150
1452,16,123.70755577853113,17365407524332976227106004541397597273,16,123.69141380535373,17172193023062078601523323553939169010,17,130.09179099792644,1450545245948067345399264271968038041080
1453,16,123.723519139599,17558622025603873852688685528856025537,16,123.70738844652924,17363393502094085043850653530879340690,17,130.10876995173624,1467717438971129424000787595521977210090
1454,16,123.7394714687258,17753850549113662661526717526832710385,16,123.72335204000953,17556588422840611720277364557648512770,17,130.1257371591985,1485080832473223509044638249052856550780
1455,16,123.7554127811488,17951112675386713602776070496016908001,16,123.73930460106489,17751797189182133462823881467254055650,17,130.14269263655484,1502637420896064120764915613610505063550
1456,16,123.77134309207375,18150428161591293742728259524779760353,16,123.7552461449339,17949039380173046056855257928001322935,17,130.15963640001323,1520389218085246254227739495077759119200
1457,16,123.7872624166749,18351816943009541428601261121558197772,16,123.77117668682367,18148334751500435881220063012559283495,17,130.1765684657481,1538338257465419300284594753005760442135
1458,16,123.80317077009516,18555299134518646975982459230557112050,16,123.78709624190978,18349703236953977472135126125042604255,17,130.19348884990026,1556486592216919736165814816018319725630
1459,16,123.81906816744616,18760895032083316479829792336071619846,16,123.80300482533647,18553164949907036127404815673206624815,17,130.21039756857735,1574836295453873713637949942143362329885
1460,16,123.83495462380829,18968625114259596832254768998936614878,16,123.81890245221669,18758740184809053148207085098948526475,17,130.22729463785353,1593389460403780749765354757816568954700
1461,16,123.85083015423086,19178510043710140516302452898924703282,16,123.83478913763214,18966449418689291798983080504888440955,17,130.24418007376985,1612148200588589802913561842915517481175
1462,16,123.86669477373215,19390570668730989233621825292960965610,16,123.85066489663346,19176313312672022551945548892217773635,17,130.26105389233425,1631114650007279094712544923420405922130
1463,16,123.88254849729947,19604828024789955915298101693704157586,16,123.86652974424022,19388352713503226671386550123921632915,17,130.2779161095216,1650290963319951117264490472312623695765
1464,16,123.89839133988929,19821303336076685159209653263486682258,16,123.88238369544106,19602588655088897684330047915346181345,17,130.29476674127392,1669679316033454343935877022436545328680
1465,16,123.9142233164273,20040018017064472634089258611627183172,16,123.89822676519374,19819042360045020778152877982044275825,17,130.31160580350033,1689281904688543241620207070351891510025
1466,16,123.93004444180852,20260993674083924490025639241210090520,16,123.91405896842525,20037735241259310662601461463225454041,17,130.3284333120772,1709100947048588262398359948333935785850
1467,16,123.94585473089734,20484252106908538317449817019194727000,16,123.9298803200319,20258688903464788933174599563440207497,17,130.3452492828483,1729138682289847573060961409797161239891
1468,16,123.96165419852763,20709815310352287701725034474949246504,16,123.94569083487937,20481925144825282475137956032458832373,17,130.36205373162477,1749397371193312361994136009360601447388
1469,16,123.97744285950283,20937705475879292928312112917439660636,16,123.96149052780281,20707465958532924952496667179409514629,17,130.3788466741853,1769879296338137644469273965393060279761
1470,16,123.99322072859604,21167944993225660904127558655469806644,16,123.97727941360694,20935333534417743934092228854010994845,17,130.3956281262762,1790586762296670569421770632572469794390
1471,16,124.00898782055006,21400556452033577874162888456928618444,16,123.99305750706613,21165550260569416719621765391237232589,17,130.41239810361142,1811522095831088313355862861426480789235
1472,16,124.0247441500775,21635562643497739028704011522620004300,16,124.00882482292444,21398138724971278441815411164767312068,17,130.4291566218728,1832687646091657730075484626817718021824
1473,16,124.04048973186089,21872986562024199615592611880472696533,16,124.02458137589578,21633121717146666537264310669665237252,17,130.44590369670993,1854085784816629008517300037982485333892
1474,16,124.05622458055271,22112851406901732693920913091280155815,16,124.04032718066391,21870522229817686197481202967823429156,17,130.4626393437405,1875718906533775675054564348652150571144
1475,16,124.07194871077552,22355180583985779190360623214736882475,16,124.05606225188258,22110363460576481933711291554173788900,17,130.47936357855014,1897589428763593361252045551619974000300
1476,16,124.087662137122,22599997707395076447009954875299976051,16,124.0717866041756,22352668813569100913806757762986652340,17,130.49607641669263,1919699792224169843185756843174147789200
1477,16,124.10336487415502,22847326601221051980213151987613299763,16,124.08750025213689,22597461901192034257147557300432091380,17,130.51277787369006,1942052461037738944099563600937134441540
1478,16,124.11905693640783,23097191301250069703278746674794508147,16,124.1032032103306,22844766545801523004147804165553099220,17,130.5294679650327,1964649922938930978356711158237566532920
1479,16,124.13473833838401,23349616056698616402409689184035917075,16,124.11889549329118,23094606781435716010344909337561882260,17,130.54614670617934,1987494689484732501360858962403119632140
1480,16,124.15040909455759,23604625331961516794474469030509951891,16,124.13457711552346,23347006855549767551441575013382230700,17,130.56281411255716,2010589296266168217371203871740681514400
1481,16,124.16606921937316,23862243808373266037507363047637673083,16,124.15024809150269,23601991230763962964972677539125654380,17,130.57947019956197,2033936303121717984922645446754063745100
1482,16,124.18171872724594,24122496385982569110042048556149691787,16,124.16590843567471,23859584586624961196513989163017885260,17,130.5961149825582,2057538294352481947887618124293189399480
